Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_15,J_16,J_17,J_18,J_19,Avg_last_5_games,Value
11,RCD Mallorca,Reina,PT,17,94,0,0,65,3.8,"['5', '6', '11', '-2', '-']",5,6,11,-2,0,4.0,2680000
11,RCD Mallorca,Greif,PT,1,6,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,350000
11,RCD Mallorca,Maffeo,DF,16,89,1,1,80,5,"['2', '2', '4', '2', '-']",2,2,4,2,0,2.0,4760000
11,RCD Mallorca,Martin Valjent,DF,18,100,0,0,63,3.5,"['4', '2', '3', '1', '-']",4,2,3,1,0,2.0,2230000
11,RCD Mallorca,Franco Russo,DF,12,67,1,0,55,4.6,"['9', '13', '3', '-', '-']",9,13,3,0,0,5.0,1640000
11,RCD Mallorca,Brian Oliván,DF,14,67,1,0,48,3.4,"['-', '-', '-', '1', '-']",0,0,0,1,0,0.2,1840000
11,RCD Mallorca,Jaume Costa,DF,11,44,0,1,33,3,"['4', '7', '8', '7', '-']",4,7,8,7,0,5.2,1520000
11,RCD Mallorca,Sedlar,DF,8,11,0,0,10,1.3,"['-', '2', '-', '2', '-']",0,2,0,2,0,0.8,330000
11,RCD Mallorca,Joan Sastre,DF,7,11,0,0,5,0.7,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,340000
11,RCD Mallorca,Idrissu Baba,MD,16,78,2,0,78,4.9,"['7', '3', '-', '2', '-']",7,3,0,2,0,2.4,5230000
11,RCD Mallorca,Dani Rodríguez,MD,17,94,3,2,76,4.5,"['5', '2', '4', '9', '-']",5,2,4,9,0,4.0,4440000
11,RCD Mallorca,Salva Sevilla,MD,10,33,1,2,54,5.4,"['-', '-', '-', '1', '-']",0,0,0,1,0,0.2,3410000
11,RCD Mallorca,Kubo,MD,10,33,1,0,37,3.7,"['2', '9', '2', '4', '-']",2,9,2,4,0,3.4,3470000
11,RCD Mallorca,Amath Ndiaye,MD,11,33,0,1,31,2.8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,740000
11,RCD Mallorca,Antonio Sánchez,MD,9,33,1,0,23,2.6,"['-', '2', '8', '-', '-']",0,2,8,0,0,2.0,700000
11,RCD Mallorca,Rodrigo Battaglia,MD,12,22,0,0,23,1.9,"['-', '1', '2', '1', '-']",0,1,2,1,0,0.8,790000
11,RCD Mallorca,Mboula,MD,10,28,0,0,19,1.9,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4,510000
11,RCD Mallorca,Aleix Febas,MD,4,6,0,0,10,2.5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,340000
11,RCD Mallorca,Ángel Rodríguez,DL,13,44,1,2,53,4.1,"['4', '7', '3', '1', '-']",4,7,3,1,0,3.0,3250000
11,RCD Mallorca,Fernando Niño,DL,14,33,2,0,47,3.4,"['-', '2', '-', '1', '-']",0,2,0,1,0,0.6,3150000
11,RCD Mallorca,Abdón Prats,DL,12,17,1,0,40,3.3,"['4', '2', '2', '2', '-']",4,2,2,2,0,2.0,900000
11,RCD Mallorca,Hoppe,DL,2,6,0,1,5,2.5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,540000
