Player,Matchs,Goals,Assists
Sergio Akieme,2,0,0
Srđan Babić,2,0,0
Samu Costa,2,0,0
Rodrigo Ely,2,0,0
Fernando,2,0,0
Íñigo Eguaras,2,0,1
Kaiky,2,0,0
Largie Ramazani,2,1,0
Umar Sadiq,2,1,0
Lucas Robertone,2,0,1
Juan Brandáriz,2,0,0
Arnau Puigmal,2,0,0
Curro,1,0,0
Dyego Sousa,2,0,0
José Carl,1,0,0
Léo Baptistão,1,0,0
Francisco Portillo,2,0,0
Álex Centelles,0,0,0
Arvin Appiahe,0,0,0
Diego Fuoli,0,0,0
Carlos Humber,0,0,0
