Player,Matchs,Goals,Assists
Yeray Álvarez,3,0,0
Óscar ,3,0,0
Unai Simón,3,0,0
Mikel Vesga,3,0,1
Daniel Vivian,3,0,0
Iker Muniain,3,0,0
Iñaki Williams,3,1,0
Álex Berenguer,3,2,0
Oihan Sancet,3,0,0
Nico Williams,3,0,1
Yuri Berchiche,2,0,0
Iñigo Lekue,1,0,1
Asier Villalibre,1,0,0
Raúl García,3,0,0
Oier Zarraga,2,0,0
Gorka Guruzeta,2,2,0
Unai Venced,1,0,0
Malcom Abdul,1,0,0
Jon Morcillo,2,0,1
Dani García,1,0,0
Aitor Paredes,1,0,0
Ander Capa,1,0,0
Iru,0,0,0
Peru Nolaskoain,0,0,0
