Player,Matchs,Goals,Assists
Iván Balliu,2,0,0
Catena,2,0,0
Pathé Ciss,2,1,0
Stole Dimitrievski,2,0,0
Francisco Garcia,2,0,0
Álvaro García,2,0,1
Unai López,2,0,1
Óscar Trejo,2,0,0
Sergio Camello,2,0,0
Isaac Palaz,2,1,0
Florian Lejeune,2,0,0
Óscar Valentín,2,0,0
Radamel Falcao,2,0,0
Salvi,2,0,0
José Pozo,1,0,0
Randy Ntekja,1,0,0
Mario Suárez,1,0,0
Bebé,0,0,0
Mario Hernández,0,0,0
Diego López,0,0,0
Diego Méndez,0,0,0
Morro,0,0,0
Pablo Muñoz,0,0,0
Esteban Saveljich,0,0,0
