Player,Matchs,Goals,Assists
Álvaro Aguado,2,0,0
Sergio Asenjo,2,0,0
Luis Pérez,2,0,0
Sergio Escudero,2,0,0
Roque Mesa,2,0,0
Jawad ,2,0,0
Joaquín Fernández,2,0,0
Kike Pérez,2,0,0
Monchu,2,0,0
Iván Sánchez,2,0,0
Anuar,1,1,0
Javi Sánchez,1,0,0
Sergio León,2,0,1
Sergi Guardiola,1,0,0
Toni Villa,1,0,0
Gonzalo Plata,1,0,0
Lucas Olaza,2,0,0
Óscar Plano,2,0,0
Sékou Gassama,1,0,0
Álvaro Aceves,0,0,0
Roberto Arroyo,0,0,0
Iván Fresneda,0,0,0
Mickael Malsa,0,0,0
Jordi Masip,0,0,0
David Torres,0,0,0
