Player,Matchs,Goals,Assists
Karim Benzema,2,1,1
Thibaut Courtois,2,0,0
Federico Valverde,2,1,0
Vinicius Júnior,2,1,1
Ferland Mendy,2,0,0
Aurélien Tchouaméni,2,0,0
Eduardo Camavinga,2,0,0
Luka Modrić,2,1,1
Antonio Rüdiger,2,0,0
Lucas Vázquez,2,1,0
David Alaba,2,1,1
Éder Militão,1,0,0
Nacho,1,0,0
Toni Kroos,1,0,0
Dani Carvajal,1,0,0
Eden Hazard,2,0,0
Dani Ceballos,2,0,0
Marco Asensio,1,0,0
Casemiro,1,0,0
Luis López,0,0,0
Andriy Lunin,0,0,0
Mariano,0,0,0
Álvaro Odriozola,0,0,0
Jesús Vallejo,0,0,0
