Team_id,Team,Player,Position,Total_Points,Points_Average,Value,On_start_%,Last_5_games_points,J_2,J_1,J_0,J_-1,J_-2,Avg_last_5_games
6,Getafe CF,Diego Conde,PT,0,0,240000,0,"['0', '4', 0, 0, 0]",0,4,0,0,0,0.8
6,Getafe CF,Kiko Casilla,PT,0,0,270000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
6,Getafe CF,David Soria,PT,0,0,3360000,100,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
6,Getafe CF,Juan Iglesias,DF,9,4.5,900000,100,"['5', '3', 0, 0, 0]",5,3,0,0,0,1.6
6,Getafe CF,Domingos Duarte,DF,4,2,2170000,100,"['4', '-1', 0, 0, 0]",4,-1,0,0,0,0.6
6,Getafe CF,Djené,DF,2,1,2520000,100,"['1', '0', 0, 0, 0]",1,0,0,0,0,0.2
6,Getafe CF,Kofi,DF,0,0,550000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
6,Getafe CF,Omar Alderete,DF,0,0,1790000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
6,Getafe CF,Damián Suárez,DF,0,0,2510000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
6,Getafe CF,Gastón Álvarez,DF,0,0,590000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
6,Getafe CF,Mitrovic,DF,-1,-0.5,1280000,100,"['-1', '0', 0, 0, 0]",-1,0,0,0,0,-0.2
6,Getafe CF,Angileri,DF,-2,-1,1950000,100,"['1', '-3', 0, 0, 0]",1,-3,0,0,0,-0.4
6,Getafe CF,Mauro Arambarri,MD,10,5,5130000,100,"['6', '4', 0, 0, 0]",6,4,0,0,0,2.0
6,Getafe CF,Maksimovic,MD,4,2,3850000,100,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
6,Getafe CF,Jaime Seoane,MD,4,2,2160000,0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
6,Getafe CF,Moi Parra,MD,0,0,300000,0,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6
6,Getafe CF,Aleñá,MD,1,0.5,1460000,100,"['0', '1', 0, 0, 0]",0,1,0,0,0,0.2
6,Getafe CF,Luis Milla,MD,0,0,5960000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
6,Getafe CF,Enes Ünal,DL,15,7.5,11440000,100,"['4', '11', 0, 0, 0]",4,11,0,0,0,3.0
6,Getafe CF,Portu,DL,3,1.5,5970000,0,"['3', '2', 0, 0, 0]",3,2,0,0,0,1.0
6,Getafe CF,Jaime Mata,DL,2,2,520000,0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4
6,Getafe CF,Borja Mayoral,DL,-1,-0.5,6460000,100,"['-1', '1', 0, 0, 0]",-1,1,0,0,0,0.0
