Player,Matchs,Goals,Assists
Víctor Chust,2,0,0
Luis Hernández,2,0,0
Jeremías Ledesma,2,0,0
Anthony Lozano,2,0,0
Joseba Zaldúa,2,0,0
Alfonso Espino,2,0,0
Fali,2,0,0
Lucas Pérez,2,0,0
Awer Mabil,2,0,0
Tomás Alarcón,2,0,0
Santiago Arzamendia,2,0,0
José Mari,2,0,0
Mamady Diarra,2,0,0
Alberto Perea,1,0,0
Iván Alejo,2,0,0
Álvaro Negredo,2,0,0
Fede S,1,0,0
Blanco,0,0,0
Cala,0,0,0
Karl Etta,0,0,0
David Gil,0,0,0
Álvaro Giménez,0,0,0
Kikín,0,0,0
Mamadou Mbaye,0,0,0
Curro Muñoz,0,0,0
