Player,Matchs,Goals,Assists
Yeray Álvarez,2,0,0
Yuri Berchiche,2,0,0
Óscar ,2,0,0
Unai Simón,2,0,0
Mikel Vesga,2,0,1
Daniel Vivian,2,0,0
Iñaki Williams,2,0,0
Iker Muniain,2,0,0
Álex Berenguer,2,1,0
Oihan Sancet,2,0,0
Nico Williams,2,0,0
Asier Villalibre,1,0,0
Oier Zarraga,2,0,0
Raúl García,2,0,0
Gorka Guruzeta,1,0,0
Unai Venced,1,0,0
Malcom Abdul,1,0,0
Ander Capa,1,0,0
Jon Morcillo,1,0,0
Dani García,0,0,0
Iru,0,0,0
Iñigo Lekue,0,0,0
Peru Nolaskoain,0,0,0
Aitor Paredes,0,0,0
