Player,Matchs,Goals,Assists
Raúl Albiol,2,0,0
Daniel Parejo,2,0,0
Alfonso Pedraza,2,0,1
Gerónimo Rulli,2,0,0
Pau Torres,2,0,0
Juan Foyth,2,0,0
Nicolas Jackson,2,1,0
Gerard Moreno,2,1,0
Étienne Capoue,2,0,0
Yeremi Pino,2,1,1
Francis Coquelin,2,0,0
Giovani ,1,0,0
Alex Baena,2,2,0
Samuel Chukwueze,2,0,1
José Lu,2,0,0
Aïssa Mandi,1,0,0
Iker Álvarez,0,0,0
Jorge Cuenca,0,0,0
Pervis Estupiñán,0,0,0
Kiko Femenía,0,0,0
Filip Jörgensen,0,0,0
Manu Morlanes,0,0,0
Pepe Reina,0,0,0
