Player,Matchs,Goals,Assists
Édgar Badía,2,0,0
Pedro Bigas,2,0,0
Omar Mascarell,2,0,0
Johan Mojica,2,0,0
Gerard Gumbau,2,0,0
Roger Martí,2,0,1
Enzo Roco,2,0,0
Tete Morente,2,0,0
Ezequiel Ponce,2,0,0
Pol Lirola,1,0,0
Helibelton Palacios,1,0,0
Álex Collado,1,1,0
Pere Milla,2,0,0
Fidel,1,0,0
John Donald,1,0,0
Diego González,1,0,0
Josan,2,0,0
Lucas Boyé,1,0,0
Alejandro Alfaro,1,0,0
Domingos Quina,1,0,0
Javier Pastore,1,0,0
Carlos Clerc,0,0,0
Raúl Guti,0,0,0
Jesús López,0,0,0
Axel Werner,0,0,0
