Player,Matchs,Goals,Assists
Santiago Bueno,2,0,0
Juan Carlos,2,0,0
Aleix García,2,0,0
Juanpe,2,0,0
Valentín Castellanos,2,1,0
Yan Couto,2,0,0
David López,2,0,0
Rodrigo Riquelme,2,0,0
Yangel Herrera,2,0,1
Miguel Gutiérrez,2,0,0
Cristhian Stuani,2,1,0
Samuel Sáiz,2,0,0
Ramón Terra,2,0,0
Valery,1,0,0
Oscar Ureña,1,0,0
Javi,1,0,0
Reinier,1,0,0
Arnau Martinez,1,0,0
Ricard Artero,0,0,0
Casals,0,0,0
Bernardo Espinosa,0,0,0
Matas,0,0,0
Er,0,0,0
Álex Sala,0,0,0
Pau Vict,0,0,0
