Player,Matchs,Goals,Assists
Raúl Albiol,3,0,0
Alfonso Pedraza,3,0,1
Gerónimo Rulli,3,0,0
Pau Torres,3,0,0
Gerard Moreno,3,1,0
Étienne Capoue,3,0,0
Daniel Parejo,3,0,0
Juan Foyth,3,0,0
Yeremi Pino,3,1,1
Nicolas Jackson,3,1,0
Giovani ,2,0,0
Francis Coquelin,3,0,0
José Lu,3,0,0
Samuel Chukwueze,3,0,1
Alex Baena,3,2,0
Kiko Femenía,1,0,0
Aïssa Mandi,1,0,0
Iker Álvarez,0,0,0
Jorge Cuenca,0,0,0
Pervis Estupiñán,0,0,0
Filip Jörgensen,0,0,0
Manu Morlanes,0,0,0
Pepe Reina,0,0,0
Manu Trigueros,0,0,0
